prclient,prid,prid_filtered,prname,prurl,prshortdescription,prdescription,prdisplayprice,prprice,primageurl,prcategory,prsubcategory,prcreatedon,pralternativeurl,prbestseller,prsku,pravailablequantity,pravailability,prquantitysold,prsize,prcolor,prcountry,prfromprice,prposition,isactive,isdefault
55199864,55199864,55199864,The New Sienna Cotton Shirt Boden,https://us.boden.com/products/women-the-new-sienna-cotton-shirt-ivory-petal-trail-t2164mul?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,99.00,99.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26waut_t2164_mul_m01_a51cb2c7-ba32-4ef4-b7cd-cdc40c17515e.jpg?v=1&width=800,Women,Women,24/08/2026,https://us.boden.com/products/women-the-new-sienna-cotton-shirt-ivory-petal-trail-t2164mul?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,37,IN STOCK,,,"Ivory, Petal Trail",,,,TRUE,TRUE
55205954,55205954,55205954,Seam Detail Jersey Shirt Boden,https://us.boden.com/products/women-seam-detail-jersey-shirt-pink-heather-t2147pnt?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,99.00,99.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26waut_t2147_pnt_m01_28edd332-7784-431f-b2d9-db4044bef1c7.jpg?v=1&width=800,Women,Women,24/08/2026,https://us.boden.com/products/women-seam-detail-jersey-shirt-pink-heather-t2147pnt?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,174,IN STOCK,,,Pink Heather,,,,TRUE,TRUE
55212507,55212507,55212507,Ribbed Cotton T-Shirt Boden,https://us.boden.com/products/women-ribbed-cotton-t-shirt-olive-night-and-ivory-stripe-t2159grn?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,49.00,49.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26waut_t2159_grn_m01_e2bbf8a0-8070-488d-a797-fbb87068aa44.jpg?v=1&width=800,Women,Women,24/08/2026,https://us.boden.com/products/women-ribbed-cotton-t-shirt-olive-night-and-ivory-stripe-t2159grn?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,138,IN STOCK,,,Olive Night and Ivory Stripe,,,,TRUE,TRUE
55212254,55212254,55212254,Ribbed Cotton T-Shirt Boden,https://us.boden.com/products/women-ribbed-cotton-t-shirt-white-t2159wht?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,49.00,49.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26waut_t2159_wht_m01_c248acd1-34d6-4efd-9d6a-5affb840fbaf.jpg?v=1&width=800,Women,Women,24/08/2026,https://us.boden.com/products/women-ribbed-cotton-t-shirt-white-t2159wht?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,89,IN STOCK,,,White,,,,TRUE,TRUE
55210633,55210633,55210633,Ribbed Long Sleeve Henley Boden,https://us.boden.com/products/women-ribbed-long-sleeve-henley-falcon-green-t2216olv?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,89.00,89.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26waut_t2216_olv_m01_83a608be-39f7-440a-a63b-fbe8a4c61dac.jpg?v=1&width=800,Women,Women,24/08/2026,https://us.boden.com/products/women-ribbed-long-sleeve-henley-falcon-green-t2216olv?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,489,IN STOCK,,,Falcon Green,,,,TRUE,TRUE
55200237,55200237,55200237,The New Sienna Cotton Shirt Boden,https://us.boden.com/products/women-the-new-sienna-cotton-shirt-chestnut-zebra-swirl-t2164mbr?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,99.00,99.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26waut_t2164_mbr_m01_a0b2a2d9-97a6-4a91-8d7a-1207fba935e4.jpg?v=1&width=800,Women,Women,24/08/2026,https://us.boden.com/products/women-the-new-sienna-cotton-shirt-chestnut-zebra-swirl-t2164mbr?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,42,IN STOCK,,,"Chestnut, Zebra Swirl",,,,TRUE,TRUE
55193858,55193858,55193858,Olivia Long Sleeve Breton Boden,https://us.boden.com/products/women-olivia-long-sleeve-breton-heather-rose-and-navy-stripe-t1946pin?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,49.00,49.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26waut_t1946_pin_m01.jpg?v=1&width=800,Women,Women,24/08/2026,https://us.boden.com/products/women-olivia-long-sleeve-breton-heather-rose-and-navy-stripe-t1946pin?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,266,IN STOCK,,,Heather Rose and Navy Stripe,,,,TRUE,TRUE
55209610,55209610,55209610,Button-through Puff Sleeve Top Boden,https://us.boden.com/products/women-button-through-puff-sleeve-top-ivory-and-hollyberry-stripe-t2213pnt?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,79.00,79.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26waut_t2213_pnt_w01_v1.jpg?v=1&width=800,Women,Women,24/08/2026,https://us.boden.com/products/women-button-through-puff-sleeve-top-ivory-and-hollyberry-stripe-t2213pnt?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,181,IN STOCK,,,Ivory and Hollyberry Stripe,,,,TRUE,TRUE
55203586,55203586,55203586,Sienna Cropped Cotton Shirt Boden,https://us.boden.com/products/women-sienna-cropped-cotton-shirt-white-oxford-t2167wht?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,99.00,99.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26waut_t2167_wht_m04_f529fa22-8519-4c27-8856-5725cd57e800.jpg?v=1&width=800,Women,Women,24/08/2026,https://us.boden.com/products/women-sienna-cropped-cotton-shirt-white-oxford-t2167wht?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,31,IN STOCK,,,White Oxford,,,,TRUE,TRUE
55209753,55209753,55209753,Button-through Puff Sleeve Top Boden,https://us.boden.com/products/women-button-through-puff-sleeve-top-navy-and-ivory-stripe-t2213nvy?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,79.00,79.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26waut_t2213_nvy_m01_e47d75a7-e5cb-4f20-985c-aaa3415b67a1.jpg?v=1&width=800,Women,Women,24/08/2026,https://us.boden.com/products/women-button-through-puff-sleeve-top-navy-and-ivory-stripe-t2213nvy?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,177,IN STOCK,,,Navy and Ivory Stripe,,,,TRUE,TRUE
