prclient,prid,pridfiltered,prname,prurl,prshortdescription,prdescription,prdisplayprice,prprice,primageurl,prcategory,prsubcategory,prcreatedon,pralternativeurl,prbestseller,prsku,pravailablequantity,pravailability,prquantitysold,prsize,prcolor,prcountry,prfromprice,prposition,isactive,isdefault,pronsale
Carvela,5799641979,5799641979,Carvela Women's Heels Bone Synthetic Selene,https://www.shoeaholics.com/women/shoes/heels/low-mid-heels/selene-bone-synthetic-carvela-5799641979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Bone Knotted Block Heel, Bone","Bone Knotted Block Heel, Bone",89.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5799641979.jpg?v=1&width=800,Women > Shoes > Heels > Low-mid-heels,Women > Shoes > Heels > Low-mid-heels,18/08/2026,,FALSE,,87,IN STOCK,,,White,,,837,TRUE,TRUE,TRUE
Carvela,6329951979,6329951979,Carvela Women's Tote Bag Dark Red Synthetic Violet Micro Tote,https://www.shoeaholics.com/women/bags/violet-micro-tote-red-dark-synthetic-carvela-6329951979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Dark Red Synthetic Top Handle Bag, Red Dark","Dark Red Synthetic Top Handle Bag, Red Dark",59.00,89.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/3/6329951979.jpg?v=1&width=800,Women > Bags,Women > Bags,18/08/2026,,FALSE,,120,IN STOCK,,,Red,,,670,TRUE,TRUE,TRUE
Carvela,6329900979,6329900979,Carvela Women's Tote Bag Black Synethic Violet,https://www.shoeaholics.com/women/bags/violet-micro-tote-black-synthetic-carvela-6329900979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Textured Micro Tote Bag, Black","Black Textured Micro Tote Bag, Black",59.00,89.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/3/6329900979.jpg?v=1&width=800,Women > Bags,Women > Bags,18/08/2026,,FALSE,,158,IN STOCK,,,Black,,,510,TRUE,TRUE,TRUE
Carvela,5504063979,5504063979,Carvela Mia Shoulder,https://www.shoeaholics.com/women/bags/shoulder-bags/mia-shoulder-silver-synthetic-carvela-5504063979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Mia Shoulder """", No Size, Silver","Womens Carvela Mia Shoulder """", No Size, Silver",69.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/5/5504063979.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,18/08/2026,,FALSE,,46,IN STOCK,,,Metallic,,,1133,TRUE,TRUE,TRUE
Carvela,5708241609,5708241609,Carvela Womens Court Heel Bone Fabric Lovebird,https://www.shoeaholics.com/women/shoes/heels/high-heels/lovebird-mesh-bone-fabric-carvela-5708241609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Bone Faux Pearl Court Heel, Bone","Bone Faux Pearl Court Heel, Bone",79.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5708241609.jpg?v=1&width=800,Women > Shoes > Heels > High-heels,Women > Shoes > Heels > High-heels,18/08/2026,,FALSE,,213,IN STOCK,,,White,,,326,TRUE,TRUE,TRUE
Carvela,6330431799,6330431799,Carvela Juno Whipstitch Tote,https://www.shoeaholics.com/women/bags/tote-bags/juno-whipstitch-tote-dark-brown-suedette-carvela-6330431799?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Juno Whipstitch Tote """", No Size, Dark Brown","Womens Carvela Juno Whipstitch Tote """", No Size, Dark Brown",89.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/3/6330431799.jpg?v=1&width=800,Women > Bags > Tote-bags,Women > Bags > Tote-bags,18/08/2026,,FALSE,,130,IN STOCK,,,Brown,,,623,TRUE,TRUE,TRUE
Carvela,6330131979,6330131979,Carvela Women's Tote Bag Dark Brown Synthetic Cappuccino,https://www.shoeaholics.com/women/bags/mini-bags/cappuccino-mini-tote-dark-brown-synthetic-carvela-6330131979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Dark Brown Printed Mini Tote Bag, Dark Brown","Dark Brown Printed Mini Tote Bag, Dark Brown",79.00,109.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/3/6330131979.jpg?v=1&width=800,Women > Bags > Mini-bags,Women > Bags > Mini-bags,18/08/2026,,FALSE,,398,IN STOCK,,,Brown,,,77,TRUE,TRUE,TRUE
Carvela,6343463069,6343463069,Carvela Palio Hard Clutch,https://www.shoeaholics.com/women/bags/clutch-bags/palio-hard-clutch-silver-fabric-other-carvela-6343463069?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Palio Hard Clutch """", No Size, Silver","Womens Carvela Palio Hard Clutch """", No Size, Silver",79.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/3/6343463069.jpg?v=1&width=800,Women > Bags > Clutch-bags,Women > Bags > Clutch-bags,18/08/2026,,FALSE,,196,IN STOCK,,,Metallic,,,381,TRUE,TRUE,TRUE
Carvela,6330000979,6330000979,Carvela Women's Tote Bag Black Synthetic Cappuccino Tote,https://www.shoeaholics.com/women/bags/tote-bags/cappuccino-tote-black-synthetic-carvela-6330000979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Tote Bag, Black","Black Tote Bag, Black",89.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/3/6330000979.jpg?v=1&width=800,Women > Bags > Tote-bags,Women > Bags > Tote-bags,18/08/2026,,FALSE,,469,IN STOCK,,,Black,,,50,TRUE,TRUE,TRUE
Kurt Geiger London,5586224319,5586224319,Kurt Geiger Women's shoulder Bag Blush Patent Leather Kurt,https://www.shoeaholics.com/women/bags/kurt-soft-shoulder-bag-blush-patent-leather-kurt-geiger-london-5586224319?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Blush Patent Leather Shoulder, Blush","Blush Patent Leather Shoulder, Blush",49.00,169.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/5/5586224319.jpg?v=1&width=800,Women > Bags,Women > Bags,18/08/2026,,FALSE,,50,IN STOCK,,,Blush,,,1091,TRUE,TRUE,TRUE
Carvela,6024031979,6024031979,Carvela Frame Pocket Wing Tote,https://www.shoeaholics.com/women/bags/tote-bags/frame-pocket-wing-tote-dark-brown-synthetic-carvela-6024031979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Frame Pocket Wing Tote """", No Size, Dark Brown","Womens Carvela Frame Pocket Wing Tote """", No Size, Dark Brown",79.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/0/6024031979.jpg?v=1&width=800,Women > Bags > Tote-bags,Women > Bags > Tote-bags,18/08/2026,,FALSE,,215,IN STOCK,,,Brown,,,315,TRUE,TRUE,TRUE
Kurt Geiger London,5587795999,5587795999,Kurt Geiger Women's Keyring Lilac Other Leather Butterfly,https://www.shoeaholics.com/women/accessories/butterfly-charm-lilac-others-kurt-geiger-london-5587795999?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Butterfly Metallic Cut Out Charm, Lilac","Butterfly Metallic Cut Out Charm, Lilac",39.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/5/5587795999.jpg?v=1&width=800,Women > Accessories,Women > Accessories,18/08/2026,,FALSE,,117,IN STOCK,,,Purple,,,680,TRUE,TRUE,TRUE
Kurt Geiger London,5661967069,5661967069,Kurt Geiger Women's Cross Body Bag Silver Combination Fabric Kensington,https://www.shoeaholics.com/women/bags/shoulder-bags/md-kensington-fringe-silver-combination-fabric-other-kurt-geiger-london-5661967069?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Silver Sequin Crystal Shoulder Bag, Silver Combination","Silver Sequin Crystal Shoulder Bag, Silver Combination",99.00,249.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/6/5661967069.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,18/08/2026,,FALSE,,175,IN STOCK,,,Metallic,,,456,TRUE,TRUE,TRUE
Kurt Geiger London,5851734339,5851734339,Kurt Geiger London Celia Shoulder Bag,https://www.shoeaholics.com/women/bags/cross-body-bags/kensington-xbody-rust-canvas-kurt-geiger-london-5851734339?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kurt Geiger London Celia Shoulder Bag """", No Size, Rust","Womens Kurt Geiger London Celia Shoulder Bag """", No Size, Rust",109.00,249.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/8/5851734339.jpg?v=1&width=800,Women > Bags > Cross-body-bags,Women > Bags > Cross-body-bags,18/08/2026,,FALSE,,103,IN STOCK,,,Brown,,,743,TRUE,TRUE,TRUE
Kurt Geiger London,5530969979,5530969979,Kurt Geiger London Brixton Tassel Charm,https://www.shoeaholics.com/women/accessories/brixton-tassel-charm-multi-other-synthetic-kurt-geiger-london-5530969979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kurt Geiger London Brixton Tassel Charm """", No Size","Womens Kurt Geiger London Brixton Tassel Charm """", No Size",9.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/5/5530969979.jpg?v=1&width=800,Women > Accessories,Women > Accessories,18/08/2026,,FALSE,,51,IN STOCK,,,,,,1084,TRUE,TRUE,TRUE
Kg Kurt Geiger,4491300609,4491300609,KG Women's Trainer Black Link Toggle Synthetic,https://www.shoeaholics.com/women/shoes/trainers/link-toggle-black-fabric-kg-kurt-geiger-4491300609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kg Kurt Geiger Link Toggle Sneaker """", 4 Uk, Black","Womens Kg Kurt Geiger Link Toggle Sneaker """", 4 Uk, Black",39.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/4/4/4491300609.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,18/08/2026,,FALSE,,24,IN STOCK,,,Black,,,1464,TRUE,TRUE,TRUE
Carvela,4524130609,4524130609,Carvela Bormio Sandal,https://www.shoeaholics.com/women/shoes/sandals/bormio-sandal-brown-fabric-carvela-4524130609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Bormio Sandal """", 5 Uk, Brown","Womens Carvela Bormio Sandal """", 5 Uk, Brown",89.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/4/5/4524130609.jpg?v=1&width=800,Women > Shoes > Sandals,Women > Shoes > Sandals,18/08/2026,,FALSE,,114,IN STOCK,,,Brown,,,693,TRUE,TRUE,TRUE
Kurt Geiger London,5092600789,5092600789,Kurt Geiger Women's Heels Black Velvet Synthetic Bloom,https://www.shoeaholics.com/women/shoes/sandals/heeled/bloom-mule-black-velvet-kurt-geiger-london-5092600789?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Velvet Mule Heel, Black","Black Velvet Mule Heel, Black",39.00,189.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/0/5092600789.jpg?v=1&width=800,Women > Shoes > Sandals > Heeled,Women > Shoes > Sandals > Heeled,18/08/2026,,FALSE,,163,IN STOCK,,,Black,,,487,TRUE,TRUE,TRUE
Kg Kurt Geiger,4480631069,4480631069,Kurt Geiger Women's Heels Dark Brown Fabric Athena,https://www.shoeaholics.com/women/shoes/heels/high-heels/athena-dark-brown-fabric-other-kg-kurt-geiger-4480631069?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kg Kurt Geiger Athena Heel """", 5 Uk, Dark Brown","Womens Kg Kurt Geiger Athena Heel """", 5 Uk, Dark Brown",99.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/4/4/4480631069.jpg?v=1&width=800,Women > Shoes > Heels > High-heels,Women > Shoes > Heels > High-heels,18/08/2026,,FALSE,,192,IN STOCK,,,Brown,,,402,TRUE,TRUE,TRUE
Carvela,3917905609,3917905609,Carvela Women's Boots Black Fabric Synthetic Explorer,https://www.shoeaholics.com/women/shoes/boots/biker/explorer-sock-black-combination-fabric-carvela-3917905609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Microsuede Sock Boot, Black","Black Microsuede Sock Boot, Black",109.00,159.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/3/9/3917905609.jpg?v=1&width=800,Women > Shoes > Boots > Biker,Women > Shoes > Boots > Biker,18/08/2026,,FALSE,,78,IN STOCK,,,Black,,,892,TRUE,TRUE,TRUE
Carvela,5149100609,5149100609,Carvela Women's Ankle Boot Black Synthetic Franca,https://www.shoeaholics.com/women/shoes/boots/ankle/franca-ankle-black-fabric-carvela-5149100609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Microsuede Heeled Ankle Boot, Black","Black Microsuede Heeled Ankle Boot, Black",99.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/1/5149100609.jpg?v=1&width=800,Women > Shoes > Boots > Ankle,Women > Shoes > Boots > Ankle,18/08/2026,,FALSE,,280,IN STOCK,,,Black,,,180,TRUE,TRUE,TRUE
Kurt Geiger London,5170048209,5170048209,Kurt Geiger Women's Ankle Boot Suede Tan Regent,https://www.shoeaholics.com/women/shoes/boots/ankle/regent-western-ankle-boot-camel-suede-kurt-geiger-london-5170048209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kurt Geiger London Regent Western Ankle Boot """", 3 Uk, Camel","Womens Kurt Geiger London Regent Western Ankle Boot """", 3 Uk, Camel",79.00,269.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/1/5170048209.jpg?v=1&width=800,Women > Shoes > Boots > Ankle,Women > Shoes > Boots > Ankle,18/08/2026,,FALSE,,33,IN STOCK,,,Tan,,,1294,TRUE,TRUE,TRUE
Dolce Vita,5931332209,5931332209,Dolce Vita Alenna Perf 230,https://www.shoeaholics.com/women/shoes/heels/alenna-perf-230-mid-brown-suede-dolce-vita-5931332209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Dolce Vita Alenna Perf 230 """", 5 Uk, Mid Brown","Womens Dolce Vita Alenna Perf 230 """", 5 Uk, Mid Brown",29.00,170.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/9/5931332209.jpg?v=1&width=800,Women > Shoes > Heels,Women > Shoes > Heels,18/08/2026,,FALSE,,23,IN STOCK,,,Brown,,,1485,TRUE,TRUE,TRUE
Carvela,4529330609,4529330609,Carvela Women's Heels Brown Fabric Carlotta,https://www.shoeaholics.com/women/shoes/heels/slingbacks/corletta-sling-court-brown-fabric-carvela-4529330609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Brown Microsuede Slingback Heel, Brown","Brown Microsuede Slingback Heel, Brown",99.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/4/5/4529330609.jpg?v=1&width=800,Women > Shoes > Heels > Slingbacks,Women > Shoes > Heels > Slingbacks,18/08/2026,,FALSE,,196,IN STOCK,,,Brown,,,382,TRUE,TRUE,TRUE
Kurt Geiger London,4987700209,4987700209,Kurt Geiger Women's Boots Black Suede Chelsea,https://www.shoeaholics.com/women/shoes/boots/ankle/chelsea-trim-ankle-boot-black-suede-kurt-geiger-london-4987700209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kurt Geiger London Chelsea Trim Ankle Boot """", 3 Uk, Black","Womens Kurt Geiger London Chelsea Trim Ankle Boot """", 3 Uk, Black",49.00,189.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/4/9/4987700209.jpg?v=1&width=800,Women > Shoes > Boots > Ankle,Women > Shoes > Boots > Ankle,18/08/2026,,FALSE,,8,IN STOCK,,,Black,,,2005,TRUE,TRUE,TRUE
Kg Kurt Geiger,3986610829,3986610829,KG Kurt Geiger Women's Trainers White Synthetic Lina2,https://www.shoeaholics.com/women/shoes/trainers/slip-on/lina2-white-polyurethane-kg-kurt-geiger-3986610829?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"White Textured Sneaker, White","White Textured Sneaker, White",79.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/3/9/3986610829.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,18/08/2026,,FALSE,,244,IN STOCK,,,White,,,258,TRUE,TRUE,TRUE
Steve Madden,5960680759,5960680759,Steve Madden Abbi Blue Satin,https://www.shoeaholics.com/women/shoes/trainers/abbi-s-bbv-blue-satin-steve-madden-5960680759?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Abbi Blue Satin """", 6 Uk, Blue","Womens Steve Madden Abbi Blue Satin """", 6 Uk, Blue",39.00,100.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/9/5960680759.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,18/08/2026,,FALSE,,6,IN STOCK,,,Blue,,,2105,TRUE,TRUE,TRUE
Kg Kurt Geiger,5140900069,5140900069,KG Kurt Geiger Women's Boots Black Fabric Synthetic Stratton,https://www.shoeaholics.com/women/shoes/boots/stratton-black-fabric-other-kg-kurt-geiger-5140900069?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Microsuede Boot, Black","Black Microsuede Boot, Black",129.00,179.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/1/5140900069.jpg?v=1&width=800,Women > Shoes > Boots,Women > Shoes > Boots,18/08/2026,,FALSE,,923,IN STOCK,,,Black,,,3,TRUE,TRUE,TRUE
Carvela Comfort,5327900109,5327900109,Carvela Women's Ankle Boot Black Leather Russ,https://www.shoeaholics.com/women/shoes/boots/ankle/russ-wide-fit-black-leather-carvela-comfort-5327900109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Leather Wide Fit Ankle Boot, Black","Black Leather Wide Fit Ankle Boot, Black",119.00,159.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/3/5327900109.jpg?v=1&width=800,Women > Shoes > Boots > Ankle,Women > Shoes > Boots > Ankle,18/08/2026,,FALSE,,111,IN STOCK,,,Black,,,705,TRUE,TRUE,TRUE
Carvela,4524310609,4524310609,Carvela Women's Block Heel Fabric Divine Block,https://www.shoeaholics.com/women/shoes/heels/low-mid-heels/divine-block-white-fabric-carvela-4524310609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"White Pearl Fabric Block Heel, White","White Pearl Fabric Block Heel, White",99.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/4/5/4524310609.jpg?v=1&width=800,Women > Shoes > Heels > Low-mid-heels,Women > Shoes > Heels > Low-mid-heels,18/08/2026,,FALSE,,188,IN STOCK,,,White,,,416,TRUE,TRUE,TRUE
Kg Kurt Geiger,4480663829,4480663829,KG Kurt Geiger Women's Heels Silver Synthetic Athena,https://www.shoeaholics.com/women/shoes/heels/high-heels/athena-silver-polyurethane-kg-kurt-geiger-4480663829?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Silver Crystal Heel, Silver","Silver Crystal Heel, Silver",89.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/4/4/4480663829.jpg?v=1&width=800,(Uncategorized),(Uncategorized),18/08/2026,,FALSE,,201,IN STOCK,,,Metallic,,,363,TRUE,TRUE,TRUE
Kurt Geiger London,5387553069,5387553069,Kurt Geiger Women's Boots Pale Pink Synthetic Mansion,https://www.shoeaholics.com/women/shoes/boots/ankle/mansion-corset-ankle-boot-pale-pink-fabric-other-kurt-geiger-london-5387553069?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kurt Geiger London Mansion Corset Ankle Boot """", 6 Uk, Pale Pink","Womens Kurt Geiger London Mansion Corset Ankle Boot """", 6 Uk, Pale Pink",59.00,249.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/3/5387553069.jpg?v=1&width=800,Women > Shoes > Boots > Ankle,Women > Shoes > Boots > Ankle,18/08/2026,,FALSE,,32,IN STOCK,,,Pink,,,1306,TRUE,TRUE,TRUE
Kurt Geiger London,5997795609,5997795609,Kurt Geiger Women's Heels Lilac Fabric Brixton,https://www.shoeaholics.com/women/shoes/heels/high-heels/brixton-platform-lilac-fabric-kurt-geiger-london-5997795609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Lilac Fabric Block Heel, Lilac","Lilac Fabric Block Heel, Lilac",119.00,179.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/9/5997795609.jpg?v=1&width=800,Women > Shoes > Heels > High-heels,Women > Shoes > Heels > High-heels,18/08/2026,,FALSE,,39,IN STOCK,,,Purple,,,1215,TRUE,TRUE,TRUE
Carvela Comfort,5241954109,5241954109,Carvela Women's Chelsea Boot Wine Leather Russ,https://www.shoeaholics.com/women/shoes/boots/ankle/russ-wine-leather-carvela-comfort-5241954109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Leather Chelsea Boot, Wine","Black Leather Chelsea Boot, Wine",39.00,159.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/2/5241954109.jpg?v=1&width=800,Women > Shoes > Boots > Ankle,Women > Shoes > Boots > Ankle,18/08/2026,,FALSE,,81,IN STOCK,,,Red,,,875,TRUE,TRUE,TRUE
Carvela,6329847069,6329847069,Carvela Women's Tote Bag Taupe Fabric Other Tracolla,https://www.shoeaholics.com/women/bags/tote-bags/tracolla-tote-bag-taupe-fabric-other-carvela-6329847069?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Taupe Fabric Tote Bag, Taupe","Taupe Fabric Tote Bag, Taupe",79.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/3/6329847069.jpg?v=1&width=800,Women > Bags > Tote-bags,Women > Bags > Tote-bags,18/08/2026,,FALSE,,171,IN STOCK,,,Taupe,,,465,TRUE,TRUE,TRUE
Carvela,6325630069,6325630069,Carvela Women's Heels Divine High Sandal,https://www.shoeaholics.com/women/shoes/heels/high-heels/divine-high-sandal-brown-fabric-other-carvela-6325630069?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Divine High Sandal """", 6 Uk, Brown","Womens Carvela Divine High Sandal """", 6 Uk, Brown",89.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/3/6325630069.jpg?v=1&width=800,Women > Shoes > Heels > High-heels,Women > Shoes > Heels > High-heels,18/08/2026,,FALSE,,147,IN STOCK,,,Brown,,,546,TRUE,TRUE,TRUE
Carvela,4418541979,4418541979,Carvela Alina Sling Back Heel Bone Synthetic Low Heel Court Heel,https://www.shoeaholics.com/women/shoes/heels/slingbacks/alina-sling-bone-synthetic-carvela-4418541979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Bone Synthetic Low Heel Court Heel, Bone","Bone Synthetic Low Heel Court Heel, Bone",69.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/4/4/4418541979.jpg?v=1&width=800,(Uncategorized),(Uncategorized),18/08/2026,,FALSE,,268,IN STOCK,,,White,,,206,TRUE,TRUE,TRUE
Steve Madden,5125100109,5125100109,Steve Madden Dusty Black Leather Boot,https://www.shoeaholics.com/women/shoes/boots/ankle/dusty-017-black-leather-steve-madden-5125100109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Dusty Black Leather Boot """", 6 Uk, Black","Womens Steve Madden Dusty Black Leather Boot """", 6 Uk, Black",180.00,180.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/1/5125100109.jpg?v=1&width=800,Women > Shoes > Boots > Ankle,Women > Shoes > Boots > Ankle,18/08/2026,,FALSE,,10,IN STOCK,,,Black,,,1906,TRUE,TRUE,FALSE
Kg Kurt Geiger,3926300069,3926300069,KG Kurt Geiger Women's Trainer Black Synthetic Lara,https://www.shoeaholics.com/women/shoes/trainers/slip-on/lara2-black-fabric-other-kg-kurt-geiger-3926300069?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Sneaker, Black","Black Sneaker, Black",59.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/3/9/3926300069.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,18/08/2026,,FALSE,,130,IN STOCK,,,Black,,,624,TRUE,TRUE,TRUE
Kurt Geiger London,5923239609,5923239609,Kurt Geiger Women's Shopper Bag Brown Other Chiswick,https://www.shoeaholics.com/women/bags/shoulder-bags/chiswick-lg-shopper-brown-other-fabric-kurt-geiger-london-5923239609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,Brown Canvas Tote Bag,Brown Canvas Tote Bag,139.00,199.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/9/5923239609.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,18/08/2026,,FALSE,,51,IN STOCK,,,,,,1085,TRUE,TRUE,TRUE
Carvela,5938584069,5938584069,Carvela Fantastico Sling,https://www.shoeaholics.com/women/shoes/heels/slingbacks/fantastico-sling-navy-fabric-other-carvela-5938584069?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Fantastico Sling """", 3 Uk, Navy","Womens Carvela Fantastico Sling """", 3 Uk, Navy",99.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/9/5938584069.jpg?v=1&width=800,Women > Shoes > Heels > Slingbacks,Women > Shoes > Heels > Slingbacks,18/08/2026,,FALSE,,14,IN STOCK,,,Blue,,,1764,TRUE,TRUE,TRUE
