prclient,prid,prid_filtered,prname,prurl,prshortdescription,prdescription,prdisplayprice,prprice,primageurl,prcategory,prsubcategory,prcreatedon,pralternativeurl,prbestseller,prsku,pravailablequantity,pravailability,prquantitysold,prsize,prcolor,prcountry,prfromprice,prposition,isactive,isdefault
55171848,55171848,55171848,Lustiges Badeshirt mit Sonnenschutz Jungen Boden,https://eu.boden.com/products/jungen-lustiges-badeshirt-mit-sonnenschutz-schattiges-gruen-chamaeleon-b3196grn?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,28.00,40.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/26gsum_b3196_grn_m01_v2_cc7eef7e-2e41-44ad-882d-a1ca7baaca68.jpg?v=1&width=800,Jungen,Jungen,22/09/2026,https://eu.boden.com/products/jungen-lustiges-badeshirt-mit-sonnenschutz-schattiges-gruen-chamaeleon-b3196grn?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,34,IN STOCK,,,Schattiges Grün Chamäleon,,,,TRUE,TRUE
55174323,55174323,55174323,Oberteil mit Rüschenausschnitt Mädchen Boden,https://eu.boden.com/products/maedchen-oberteil-mit-rueschenausschnitt-weiss-g5957wht?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,12.50,25.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/26ghsm_g5957_wht_dd11bbaf-47a2-4b5c-bbf0-35ab96e5db9c.jpg?v=1&width=800,Mädchen,Mädchen,22/09/2026,https://eu.boden.com/products/maedchen-oberteil-mit-rueschenausschnitt-weiss-g5957wht?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,64,IN STOCK,,,Weiß,,,,TRUE,TRUE
55220342,55220342,55220342,Gewebte Shorts mit Umschlag Mädchen Boden,https://eu.boden.com/products/maedchen-gewebte-shorts-mit-umschlag-blassgruen-g6204grn?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,22.50,45.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/26ghsm_g6204_grn.jpg?v=1&width=800,Mädchen,Mädchen,22/09/2026,https://eu.boden.com/products/maedchen-gewebte-shorts-mit-umschlag-blassgruen-g6204grn?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,53,IN STOCK,,,Blassgrün,,,,TRUE,TRUE
55168441,55168441,55168441,Stückgefärbte Sweatshorts Jungen Boden,https://eu.boden.com/products/jungen-stueckgefaerbte-sweatshorts-lavendeldunst-b2931prp?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,22.75,35.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/26bhsm_b2931_prp_v1_328502b6-a8ad-45e1-8270-c2cb03610823.jpg?v=1&width=800,Jungen,Jungen,22/09/2026,https://eu.boden.com/products/jungen-stueckgefaerbte-sweatshorts-lavendeldunst-b2931prp?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,39,IN STOCK,,,Lavendeldunst,,,,TRUE,TRUE
55181567,55181567,55181567,Lockerer Frottee-Kapuzenpullover Mädchen Boden,https://eu.boden.com/products/maedchen-lockerer-frottee-kapuzenpullover-naturweiss-sonnen-g5873thn?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,22.50,45.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/26ghsm_g5873_thn.jpg?v=1&width=800,Mädchen,Mädchen,22/09/2026,https://eu.boden.com/products/maedchen-lockerer-frottee-kapuzenpullover-naturweiss-sonnen-g5873thn?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,71,IN STOCK,,,Naturweiß Sonnen,,,,TRUE,TRUE
55182508,55182508,55182508,Bedruckte Shorts Jungen Boden,https://eu.boden.com/products/jungen-bedruckte-shorts-chambray-ferien-b2933lgy?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,26.00,40.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/26bhsm_b2933_lgy.jpg?v=1&width=800,Jungen,Jungen,22/09/2026,https://eu.boden.com/products/jungen-bedruckte-shorts-chambray-ferien-b2933lgy?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,50,IN STOCK,,,Chambray Ferien,,,,TRUE,TRUE
55187842,55187842,55187842,Kurzärmliges Pointelle-Oberteil Mädchen Boden,https://eu.boden.com/products/maedchen-kurzaermliges-pointelle-oberteil-weiss-herz-punkte-g5259crm?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,14.00,20.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/26ghsm_g5259_crm_124c2fa2-bacd-4049-b346-87cf70635301.jpg?v=1&width=800,Mädchen,Mädchen,22/09/2026,https://eu.boden.com/products/maedchen-kurzaermliges-pointelle-oberteil-weiss-herz-punkte-g5259crm?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,149,IN STOCK,,,Weiß Herz-Punkte,,,,TRUE,TRUE
55187539,55187539,55187539,Kurzärmliges Pointelle-Oberteil Mädchen Boden,https://eu.boden.com/products/maedchen-kurzaermliges-pointelle-oberteil-vintage-rosa-leopardenmuster-g5259nud?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,14.00,20.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/26ghsm_g5259_nud_eb92bc69-173a-4163-8e36-b60cc64a535f.jpg?v=1&width=800,Mädchen,Mädchen,22/09/2026,https://eu.boden.com/products/maedchen-kurzaermliges-pointelle-oberteil-vintage-rosa-leopardenmuster-g5259nud?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,172,IN STOCK,,,Vintage-Rosa Leopardenmuster,,,,TRUE,TRUE
55187957,55187957,55187957,Kurzärmliges Pointelle-Oberteil Mädchen Boden,https://eu.boden.com/products/maedchen-kurzaermliges-pointelle-oberteil-rosa-herzen-g5259ivy?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,13.00,20.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/26ghsm_g5259_ivy.jpg?v=1&width=800,Mädchen,Mädchen,22/09/2026,https://eu.boden.com/products/maedchen-kurzaermliges-pointelle-oberteil-rosa-herzen-g5259ivy?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,300,IN STOCK,,,Rosa Herzen,,,,TRUE,TRUE
55176809,55176809,55176809,Weit geschnittener Strampler mit Rüschenausschnitt Baby Boden,https://eu.boden.com/products/baby-weit-geschnittener-strampler-mit-rueschenausschnitt-rot-und-blau-bunte-streifen-y2863mul?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,25.20,42.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/26uhsm_y2863_mul.jpg?v=1&width=800,Baby,Baby,22/09/2026,https://eu.boden.com/products/baby-weit-geschnittener-strampler-mit-rueschenausschnitt-rot-und-blau-bunte-streifen-y2863mul?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,41,IN STOCK,,,Rot und Blau Bunte Streifen,,,,TRUE,TRUE
