prclient,prid,prid_filtered,pridfiltered,prname,prurl,prshortdescription,prdescription,prdisplayprice,prprice,primageurl,prcategory,prsubcategory,prcreatedon,pralternativeurl,prbestseller,prsku,pravailablequantity,pravailability,prquantitysold,prsize,prcolor,prcountry,prfromprice,prposition,isactive,isdefault,pronsale
Carvela,6295600979,6295600979,6295600979,Carvela Gia Trainer,https://www.shoeaholics.com/women/shoes/trainers/gia-black-synthetic-carvela-6295600979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Gia Trainer """", 6 Uk, Black","Womens Carvela Gia Trainer """", 6 Uk, Black",99.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6295600979.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,11/09/2026,,FALSE,,422,IN STOCK,,,Black,,,12,TRUE,TRUE,TRUE
Carvela,5710800609,5710800609,5710800609,Carvela Women's Trainers Black Fabric Adoro Bling,https://www.shoeaholics.com/women/shoes/trainers/adoro-bling-black-fabric-carvela-5710800609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Crystal Lace Up Sneaker, Black","Black Crystal Lace Up Sneaker, Black",69.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5710800609.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,11/09/2026,,FALSE,,25,IN STOCK,,,Black,,,165,TRUE,TRUE,TRUE
Carvela,5754067979,5754067979,5754067979,Carvela Women's Trainers Silver Combination Synthetic Galassia,https://www.shoeaholics.com/women/shoes/trainers/slip-on/galassia-silver-combination-synthetic-carvela-5754067979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Silver Glitter Trainer, Silver Combination","Silver Glitter Trainer, Silver Combination",69.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5754067979.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,349,IN STOCK,,,Metallic,,,28,TRUE,TRUE,TRUE
Carvela,5727815979,5727815979,5727815979,Carvela Women's Trainers White Combination Synthetic Attire,https://www.shoeaholics.com/women/shoes/trainers/attivo-trainer-white-comb-synthetic-carvela-5727815979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Bone Daisy Lace Up Trainer, White Comb","Bone Daisy Lace Up Trainer, White Comb",39.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5727815979.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,11/09/2026,,FALSE,,18,IN STOCK,,,White,,,180,TRUE,TRUE,TRUE
Kurt Geiger London,5615657129,5615657129,5615657129,Kurt Geiger Women's Trainers Pink Combination Leather Suede Kingland,https://www.shoeaholics.com/women/shoes/trainers/kingland-sneaker-pink-combination-leather-suede-kurt-geiger-5615657129?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Salmon Pink Suede Leather Lace Up Sneaker, Pink Combination","Salmon Pink Suede Leather Lace Up Sneaker, Pink Combination",49.00,189.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/6/5615657129.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,11/09/2026,,FALSE,,6,IN STOCK,,,Pink,,,241,TRUE,TRUE,TRUE
Kg Kurt Geiger,5701798029,5701798029,5701798029,KG Kurt Geiger Women's Trainers Pink Suede Other Luella,https://www.shoeaholics.com/women/shoes/trainers/luella-pink-suede-other-kg-kurt-geiger-5701798029?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Pink Suede Lace Up Sneaker, Pink","Pink Suede Lace Up Sneaker, Pink",59.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5701798029.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,11/09/2026,,FALSE,,18,IN STOCK,,,Pink,,,181,TRUE,TRUE,TRUE
Carvela,5754153979,5754153979,5754153979,Carvela Mio Pale Pink Lace Up Sneaker,https://www.shoeaholics.com/women/shoes/trainers/slip-on/mio-pale-pink-synthetic-carvela-5754153979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Pale Pink Lace Up Sneaker, Pale Pink","Pale Pink Lace Up Sneaker, Pale Pink",79.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5754153979.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,9,IN STOCK,,,Pink,,,221,TRUE,TRUE,TRUE
Carvela,5727840979,5727840979,5727840979,Carvela Women's Trainers Beige Synthetic Attivo,https://www.shoeaholics.com/women/shoes/trainers/attivo-trainer-beige-synthetic-carvela-5727840979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Beige Synthetic Lace Up Trainer, Beige","Beige Synthetic Lace Up Trainer, Beige",39.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5727840979.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,11/09/2026,,FALSE,,10,IN STOCK,,,Nude,,,214,TRUE,TRUE,TRUE
Carvela,5754180979,5754180979,5754180979,Carvela Women's Trainers Blue Synthetic Mio,https://www.shoeaholics.com/women/shoes/trainers/slip-on/mio-blue-synthetic-carvela-5754180979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Blue Lizard Lace Up Trainer, Blue","Blue Lizard Lace Up Trainer, Blue",79.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5754180979.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,277,IN STOCK,,,Blue,,,48,TRUE,TRUE,TRUE
Carvela,6295944979,6295944979,6295944979,Carvela Women's Trainers Bone Combining Synthetic Gia,https://www.shoeaholics.com/women/shoes/trainers/gia-zip-bone-combination-synthetic-carvela-6295944979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Gia Zip """", 6 Uk, Bone Combination","Womens Carvela Gia Zip """", 6 Uk, Bone Combination",99.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6295944979.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,11/09/2026,,FALSE,,464,IN STOCK,,,White,,,9,TRUE,TRUE,TRUE
Carvela,5723966609,5723966609,5723966609,Carvela Women's Trainers Fabric Gold Combination Sorano,https://www.shoeaholics.com/women/shoes/trainers/sorano-sneaker-gold-combination-fabric-carvela-5723966609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Leopard Lace Up Sneaker, Gold Combination","Leopard Lace Up Sneaker, Gold Combination",29.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5723966609.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,11/09/2026,,FALSE,,12,IN STOCK,,,Metallic,,,206,TRUE,TRUE,TRUE
Carvela,6326341609,6326341609,6326341609,Carvela Arezzo Knit Trainer,https://www.shoeaholics.com/women/shoes/trainers/slip-on/arezzo-knit-bone-fabric-carvela-6326341609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Arezzo Knit Trainer """", 6 Uk, Bone","Womens Carvela Arezzo Knit Trainer """", 6 Uk, Bone",89.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/3/6326341609.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,303,IN STOCK,,,White,,,40,TRUE,TRUE,TRUE
Carvela,6295648209,6295648209,6295648209,Carvela Gia,https://www.shoeaholics.com/women/shoes/trainers/gia-camel-suede-carvela-6295648209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Gia """", 6 Uk, Camel","Womens Carvela Gia """", 6 Uk, Camel",99.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6295648209.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,11/09/2026,,FALSE,,346,IN STOCK,,,Tan,,,29,TRUE,TRUE,TRUE
Kurt Geiger London,5965611339,5965611339,5965611339,Kurt Geiger Women's Trainers White Red Canvas Kurt Espadrille,https://www.shoeaholics.com/women/shoes/trainers/kurt-espadrille-white-red-canvas-kurt-geiger-london-5965611339?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kurt Geiger London Kurt Espadrille """", 6 Uk, White Red","Womens Kurt Geiger London Kurt Espadrille """", 6 Uk, White Red",79.00,179.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/9/5965611339.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,11/09/2026,,FALSE,,168,IN STOCK,,,White Red,,,90,TRUE,TRUE,TRUE
Carvela,5933831209,5933831209,5933831209,Carvela Women's Trainers Dark Brown Suede Tivoli,https://www.shoeaholics.com/women/shoes/trainers/tivoli-sneaker-dark-brown-suede-carvela-5933831209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Dark Brown Suede Leather Trainer, Dark Brown","Dark Brown Suede Leather Trainer, Dark Brown",49.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/9/5933831209.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,11/09/2026,,FALSE,,20,IN STOCK,,,Brown,,,175,TRUE,TRUE,TRUE
Carvela,0865033799,0865033799,0865033799,Carvela Women's Trainers Tan Suedette Jive Zip,https://www.shoeaholics.com/women/shoes/trainers/jive-zip-tan-suedette-carvela-0865033799?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Tan Microsuede Lace Up Sneaker, Tan","Tan Microsuede Lace Up Sneaker, Tan",89.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/0/8/0865033799.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,11/09/2026,,FALSE,,130,IN STOCK,,,Tan,,,103,TRUE,TRUE,TRUE
Carvela,2666318979,2666318979,2666318979,Carvela Women's Trainers Winter White Synthetic High Rise,https://www.shoeaholics.com/women/shoes/trainers/slip-on/high-rise-winter-white-synthetic-carvela-2666318979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela High Rise Trainer """", 4 Uk, Winter White","Womens Carvela High Rise Trainer """", 4 Uk, Winter White",99.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/2/6/2666318979.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,17,IN STOCK,,,White,,,182,TRUE,TRUE,TRUE
Carvela,1860110569,1860110569,1860110569,Carvela Women's Trainer White Synthetic Diamond,https://www.shoeaholics.com/women/shoes/trainers/slip-on/diamond-white-snake-carvela-1860110569?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"White Lizard Trainer, White","White Lizard Trainer, White",69.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/1/8/1860110569.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,200,IN STOCK,,,White,,,80,TRUE,TRUE,TRUE
Carvela,0864247209,0864247209,0864247209,Carvela Rapid,https://www.shoeaholics.com/women/shoes/trainers/rapid-taupe-suede-carvela-0864247209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Rapid """", 3 Uk, Taupe","Womens Carvela Rapid """", 3 Uk, Taupe",59.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/0/8/0864247209.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,11/09/2026,,FALSE,,95,IN STOCK,,,Taupe,,,123,TRUE,TRUE,TRUE
Carvela,0865037979,0865037979,0865037979,Carvela Women's Trainers Taupe Combination Synthetic Jive Zip,https://www.shoeaholics.com/women/shoes/trainers/jive-zip-taupe-combination-synthetic-carvela-0865037979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Jive Zip Trainer """", 6 Uk, Taupe","Womens Carvela Jive Zip Trainer """", 6 Uk, Taupe",99.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/0/8/0865037979.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,11/09/2026,,FALSE,,217,IN STOCK,,,Taupe,,,69,TRUE,TRUE,TRUE
Carvela,2380266979,2380266979,2380266979,Carvela Women's Trainers Gold Combination Synthetic,https://www.shoeaholics.com/women/shoes/trainers/daze-jewel-gold-combination-synthetic-carvela-2380266979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Daze Jewel """", 5 Uk, Gold Combination","Womens Carvela Daze Jewel """", 5 Uk, Gold Combination",69.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/2/3/2380266979.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,11/09/2026,,FALSE,,211,IN STOCK,,,Metallic,,,74,TRUE,TRUE,TRUE
Kg Kurt Geiger,3816900829,3816900829,3816900829,Kg Kurt Geiger Women's Trainers Black Synthetic Eliza,https://www.shoeaholics.com/women/shoes/trainers/slip-on/eliza-black-polyurethane-kg-kurt-geiger-3816900829?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kg Kurt Geiger Eliza Sneaker """", 3 Uk, Black","Womens Kg Kurt Geiger Eliza Sneaker """", 3 Uk, Black",29.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/3/8/3816900829.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,13,IN STOCK,,,Black,,,200,TRUE,TRUE,TRUE
Carvela,0865005979,0865005979,0865005979,Carvela Women's Trainers Black Combination Synthetic Jive,https://www.shoeaholics.com/women/shoes/trainers/slip-on/jive-zip-black-combination-synthetic-carvela-0865005979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Lizard Crystal Sneaker, Black","Black Lizard Crystal Sneaker, Black",69.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/0/8/0865005979.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,436,IN STOCK,,,Black,,,11,TRUE,TRUE,TRUE
Carvela,3828440979,3828440979,3828440979,Carvela Women's Trainer Beige Synthetic Diamond Zip,https://www.shoeaholics.com/women/shoes/trainers/slip-on/diamond-zip-beige-synthetic-carvela-3828440979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Beige Zip Up Trainer, Beige","Beige Zip Up Trainer, Beige",69.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/3/8/3828440979.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,27,IN STOCK,,,Nude,,,164,TRUE,TRUE,TRUE
Carvela,1860831269,1860831269,1860831269,Carvela Women's Trainers Dark Brown Suede Fabric Daze,https://www.shoeaholics.com/women/shoes/trainers/daze-dark-brown-suede-fabric-carvela-1860831269?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Dark Brown Suede Lace Up Sneaker, Dark Brown","Dark Brown Suede Lace Up Sneaker, Dark Brown",89.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/1/8/1860831269.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,11/09/2026,,FALSE,,411,IN STOCK,,,Brown,,,15,TRUE,TRUE,TRUE
Carvela,1860161569,1860161569,1860161569,Carvela Women's Trainer Gold Snake Diamond,https://www.shoeaholics.com/women/shoes/trainers/slip-on/diamond-gold-snake-carvela-1860161569?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Gold Snake Print Trainer, Gold","Gold Snake Print Trainer, Gold",69.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/1/8/1860161569.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,220,IN STOCK,,,Metallic,,,67,TRUE,TRUE,TRUE
Steve Madden,0995610069,0995610069,0995610069,Steve Madden Women's Trainers White Synthetic Possession,https://www.shoeaholics.com/women/shoes/trainers/possession-e-002-white-white-fabric-other-steve-madden-0995610069?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"White Sneaker, White","White Sneaker, White",120.00,120.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/0/9/0995610069.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,11/09/2026,,FALSE,,274,IN STOCK,,,White,,,49,TRUE,TRUE,FALSE
Carvela,3326610109,3326610109,3326610109,Carvela Women's Trainers White Leather Connected,https://www.shoeaholics.com/women/shoes/trainers/slip-on/connected-zip-white-leather-carvela-3326610109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"White Quitled Sneaker, White","White Quitled Sneaker, White",149.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/3/3/3326610109.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,107,IN STOCK,,,White,,,118,TRUE,TRUE,FALSE
Carvela,5306100269,5306100269,5306100269,Carvela Women's Boots Black Synthetic Skyline,https://www.shoeaholics.com/women/shoes/trainers/skyline-wedge-bootie-black-suede-fabric-carvela-5306100269?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Nylon Fabric Sneaker, Black","Black Nylon Fabric Sneaker, Black",49.00,159.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/3/5306100269.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,11/09/2026,,FALSE,,36,IN STOCK,,,Black,,,155,TRUE,TRUE,TRUE
Carvela,5754066979,5754066979,5754066979,Carvela Women's Trainers Synthetic Galassia,https://www.shoeaholics.com/women/shoes/trainers/slip-on/galassia-gold-combination-synthetic-carvela-5754066979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Silver Glitter Lace Up Sneaker, Gold Combination","Silver Glitter Lace Up Sneaker, Gold Combination",69.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5754066979.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,334,IN STOCK,,,Metallic,,,36,TRUE,TRUE,TRUE
Kurt Geiger London,5377933209,5377933209,5377933209,Kurt Geiger Women's Trainers Suede Islington,https://www.shoeaholics.com/women/shoes/trainers/islington-fringe-sneaker-tan-suede-kurt-geiger-london-5377933209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Tan Suede Sneaker Fringe, Tan","Tan Suede Sneaker Fringe, Tan",59.00,219.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/3/5377933209.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,11/09/2026,,FALSE,,7,IN STOCK,,,Tan,,,233,TRUE,TRUE,TRUE
Steve Madden,5660261029,5660261029,5660261029,Steve Madden Mustang Gold,https://www.shoeaholics.com/women/shoes/trainers/mustang-045-gold-suede-other-steve-madden-5660261029?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Mustang Gold """", 5 Uk, Gold","Womens Steve Madden Mustang Gold """", 5 Uk, Gold",39.00,150.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/6/5660261029.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,11/09/2026,,FALSE,,28,IN STOCK,,,Metallic,,,163,TRUE,TRUE,TRUE
Kg Kurt Geiger,6297543979,6297543979,6297543979,KG Kurt Geiger Women's Trainers Beige Combination Lush,https://www.shoeaholics.com/women/shoes/trainers/lush-beige-combination-synthetic-kg-kurt-geiger-6297543979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kg Kurt Geiger Lush Sneaker """", 9 Uk, Beige","Womens Kg Kurt Geiger Lush Sneaker """", 9 Uk, Beige",109.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6297543979.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,11/09/2026,,FALSE,,242,IN STOCK,,,Nude,,,57,TRUE,TRUE,TRUE
Kg Kurt Geiger,6297756979,6297756979,6297756979,KG Kurt Geiger Women's Trainer Wine Combination Synthetic Lucky,https://www.shoeaholics.com/women/shoes/trainers/lucky-wine-combination-synthetic-kg-kurt-geiger-6297756979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kg Kurt Geiger Lucky """", 5 Uk, Wine","Womens Kg Kurt Geiger Lucky """", 5 Uk, Wine",79.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6297756979.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,11/09/2026,,FALSE,,227,IN STOCK,,,Red,,,63,TRUE,TRUE,TRUE
Carvela,5754261979,5754261979,5754261979,Carvela Women's Trainer Bronze Synthetic Angelina,https://www.shoeaholics.com/women/shoes/trainers/slip-on/angelina-gold-synthetic-carvela-5754261979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Metallic Gold Lace Up Trainer, Gold","Metallic Gold Lace Up Trainer, Gold",59.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5754261979.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,336,IN STOCK,,,Metallic,,,35,TRUE,TRUE,TRUE
Kg Kurt Geiger,6026730789,6026730789,6026730789,KG Kurt Geiger Women's Trainers Brown Velvet Lust,https://www.shoeaholics.com/women/shoes/trainers/lust-brown-velvet-kg-kurt-geiger-6026730789?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Crystal Embellished Trainer, Brown","Crystal Embellished Trainer, Brown",109.00,159.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/0/6026730789.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,11/09/2026,,FALSE,,194,IN STOCK,,,Brown,,,82,TRUE,TRUE,TRUE
Kg Kurt Geiger,5856700829,5856700829,5856700829,KG Kurt Geiger Women's Trainers Black Synthetic Lillian,https://www.shoeaholics.com/women/shoes/trainers/slip-on/lillian-bling2-black-polyurethane-kg-kurt-geiger-5856700829?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Crystal Sneaker, Black","Black Crystal Sneaker, Black",69.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/8/5856700829.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,117,IN STOCK,,,Black,,,111,TRUE,TRUE,TRUE
Kurt Geiger London,5754739609,5754739609,5754739609,Kurt Geiger Women's Trainers Brown Other Fabric Lace Up Sneaker,https://www.shoeaholics.com/women/shoes/trainers/lace-up-sneaker-brown-other-fabric-kurt-geiger-london-5754739609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,Brown Branded Lace Up Sneaker,Brown Branded Lace Up Sneaker,119.00,169.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5754739609.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,11/09/2026,,FALSE,,43,IN STOCK,,,,,,147,TRUE,TRUE,TRUE
Kg Kurt Geiger,6386039799,6386039799,6386039799,KG Kurt Geiger Women's Trainers Brown Other Suedette Leap,https://www.shoeaholics.com/women/shoes/trainers/leap-brown-other-suedette-kg-kurt-geiger-6386039799?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kg Kurt Geiger Leap """", 9 Uk","Womens Kg Kurt Geiger Leap """", 9 Uk",99.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/3/6386039799.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,11/09/2026,,FALSE,,200,IN STOCK,,,,,,81,TRUE,TRUE,TRUE
Steve Madden,8531640609,8531640609,8531640609,Steve Madden Maxilla Sneaker Neutral Lace Up Sneaker,https://www.shoeaholics.com/women/shoes/trainers/slip-on/maxilla-r-993-blshmlti-beige-fabric-steve-madden-8531640609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Neutral Lace Up Sneaker, Beige","Neutral Lace Up Sneaker, Beige",39.00,120.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/8/5/8531640609.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,29,IN STOCK,,,Nude,,,162,TRUE,TRUE,TRUE
Carvela,5710847609,5710847609,5710847609,Carvela Women's Trainers Taupe Fabric Adoro,https://www.shoeaholics.com/women/shoes/trainers/adoro-bling-taupe-fabric-carvela-5710847609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Crystal Lace Up Sneaker, Taupe","Crystal Lace Up Sneaker, Taupe",69.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5710847609.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,11/09/2026,,FALSE,,43,IN STOCK,,,Taupe,,,148,TRUE,TRUE,TRUE
