id,item_group_id,title,link,image_link,price,sale_price,availability,isactive,isdefault
5063755207587,SYCRK015,Hawes & Curtis Slim Fit Blue & White Mini Check Non-Iron Shirt - Contrast Detail,http://www.hawesandcurtis.co.uk/slim-fit-blue-and-white-mini-check-non-iron-shirt-contrast-detail-sycrk015-b04,https://handcmediastorage.blob.core.windows.net/productimages/SY/SYCRK015-B04-216277-1400px-1820px.jpg,69.00 GBP,,in stock,TRUE,TRUE
5059090874881,WWPRA162,Hawes & Curtis Classic Fit White Pique Non-Iron Shirt,http://www.hawesandcurtis.co.uk/non-iron-white-pique-classic-shirt-double-cuff-wwpra162-n01,https://handcmediastorage.blob.core.windows.net/productimages/WW/WWPRA162-N01-181555-1400px-1820px.jpg,69.00 GBP,,in stock,TRUE,TRUE
5063755241772,SSSRK023,Hawes & Curtis Slim Fit Blue & White Guarded Stripe Non-Iron Shirt,http://www.hawesandcurtis.co.uk/slim-fit-blue-and-white-guarded-stripe-non-iron-shirt-sssrk023-b04,https://handcmediastorage.blob.core.windows.net/productimages/SS/SSSRK023-B04-216769-1400px-1820px.jpg,69.00 GBP,,in stock,TRUE,TRUE
5063755210174,SYCRK018,Hawes & Curtis Slim Fit Pink & Navy Multi Check Non-Iron Shirt - Contrast Detail,http://www.hawesandcurtis.co.uk/slim-fit-pink-and-navy-multi-check-non-iron-shirt-contrast-detail-sycrk018-j14,https://handcmediastorage.blob.core.windows.net/productimages/SY/SYCRK018-J14-216263-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063755243332,WVVRK004,Hawes & Curtis Classic Fit Grey & White Textured Weave Non-Iron Shirt,http://www.hawesandcurtis.co.uk/classic-fit-grey-and-white-textured-weave-non-iron-shirt2-wvvrk004-f16,https://handcmediastorage.blob.core.windows.net/productimages/WV/WVVRK004-F16-216728-1400px-1820px.jpg,69.00 GBP,,in stock,TRUE,TRUE
5063056158960,SSPRA163,Hawes & Curtis Slim Fit Pink Pique Non-Iron Shirt,http://www.hawesandcurtis.co.uk/non-iron-pink-pique-slim-shirt-sspra163-j01,https://handcmediastorage.blob.core.windows.net/productimages/SS/SSPRA163-J01-190838-1400px-1820px.jpg,69.00 GBP,,in stock,TRUE,TRUE
5063056419719,WYCRA013,Hawes & Curtis Classic Fit Lilac & White Dogtooth Non-Iron Shirt,http://www.hawesandcurtis.co.uk/non-iron-lilac-and-white-dogtooth-classic-shirt-windsor-collar1-wycra013-k44,https://handcmediastorage.blob.core.windows.net/productimages/WY/WYCRA013-K44-182046-1400px-1820px.jpg,69.00 GBP,,in stock,TRUE,TRUE
5054066431921,EVPGA108,Hawes & Curtis Slim White Waffle Design Evening Shirt,http://www.hawesandcurtis.co.uk/white-waffle-design-slim-evening-shirt-double-cuff-evpga108-n01,https://handcmediastorage.blob.core.windows.net/productimages/EV/EVPGA108-N01-181180-1400px-1820px.jpg,89.00 GBP,,in stock,TRUE,TRUE
5054066432003,EVPGA110,Hawes & Curtis Slim Fit White Waffle Evening Shirt Wing Collar,http://www.hawesandcurtis.co.uk/white-waffle-slim-evening-shirt-with-wing-collar-double-cuff-evpga110-n01,https://handcmediastorage.blob.core.windows.net/productimages/EV/EVPGA110-N01-181186-1400px-1820px.jpg,89.00 GBP,,in stock,TRUE,TRUE
5063056044263,SJCRA019,Hawes & Curtis Slim Fit Blue & White Dogtooth Twill Non-Iron Shirt - Contrast Detail,http://www.hawesandcurtis.co.uk/non-iron-blue-and-white-dogtooth-slim-fit-shirt-with-white-collar-and-cuffs-sjcra019-b04,https://handcmediastorage.blob.core.windows.net/productimages/SJ/SJCRA019-B04-216833-1400px-1820px.jpg,69.00 GBP,,in stock,TRUE,TRUE
