prclient,prid,prid_filtered,pridfiltered,prname,prurl,prshortdescription,prdescription,prdisplayprice,prprice,primageurl,prcategory,prsubcategory,prcreatedon,pralternativeurl,prbestseller,prsku,pravailablequantity,pravailability,prquantitysold,prsize,prcolor,prcountry,prfromprice,prposition,isactive,isdefault,pronsale
Steve Madden,5807130209,5807130209,5807130209,Steve Madden Patrizia Brown Suede,https://www.shoeaholics.com/women/shoes/flats/patrizia-205-brown-suede-steve-madden-5807130209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Patrizia Brown Suede """", 6 Uk, Brown","Womens Steve Madden Patrizia Brown Suede """", 6 Uk, Brown",120.00,120.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/8/5807130209.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,25,IN STOCK,,,Brown,,,97,TRUE,TRUE,FALSE
Kg Kurt Geiger,5711700109,5711700109,5711700109,KG Kurt Geiger Women's Flats Black Leather Nora,https://www.shoeaholics.com/women/shoes/flats/nora-black-leather-kg-kurt-geiger-5711700109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Woven Black Leather Flats, Black","Woven Black Leather Flats, Black",79.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5711700109.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,18,IN STOCK,,,Black,,,112,TRUE,TRUE,TRUE
Steve Madden,6166405979,6166405979,6166405979,Steve Madden Nanette Mule Black,https://www.shoeaholics.com/women/shoes/flats/nanette-018-black-combination-synthetic-steve-madden-6166405979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Nanette Mule Black """", 4 Uk, Black","Womens Steve Madden Nanette Mule Black """", 4 Uk, Black",49.00,140.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/1/6166405979.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,10,IN STOCK,,,Black,,,130,TRUE,TRUE,TRUE
Kg Kurt Geiger,3847284979,3847284979,3847284979,Kg Kurt Geiger More Loafer,https://www.shoeaholics.com/women/shoes/flats/more-navy-synthetic-kg-kurt-geiger-3847284979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kg Kurt Geiger More Loafer """", 9 Uk, Navy","Womens Kg Kurt Geiger More Loafer """", 9 Uk, Navy",89.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/3/8/3847284979.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,181,IN STOCK,,,Blue,,,30,TRUE,TRUE,TRUE
Kurt Geiger London,5757300609,5757300609,5757300609,Kurt Geiger London Greenwich Moccasin,https://www.shoeaholics.com/women/shoes/flats/greenwich-moccasin-black-fabric-kurt-geiger-london-5757300609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kurt Geiger London Greenwich Moccasin """", 5 Uk, Black","Womens Kurt Geiger London Greenwich Moccasin """", 5 Uk, Black",99.00,159.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5757300609.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,99,IN STOCK,,,Black,,,60,TRUE,TRUE,TRUE
Steve Madden,6050400789,6050400789,6050400789,Steve Madden Velma Black Velvet,https://www.shoeaholics.com/women/shoes/flats/velma-099-black-velvet-steve-madden-6050400789?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Velma Black Velvet """", 6 Uk, Black","Womens Steve Madden Velma Black Velvet """", 6 Uk, Black",100.00,140.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/0/6050400789.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,7,IN STOCK,,,Black,,,141,TRUE,TRUE,TRUE
Dolce Vita,5929632619,5929632619,5929632619,Dolce Vita Baylee Woven 291,https://www.shoeaholics.com/women/shoes/flats/baylee-woven-291-mid-brown-fabric-leather-dolce-vita-5929632619?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Dolce Vita Baylee Woven 291 """", 5 Uk, Mid Brown","Womens Dolce Vita Baylee Woven 291 """", 5 Uk, Mid Brown",99.00,180.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/9/5929632619.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,26,IN STOCK,,,Brown,,,95,TRUE,TRUE,TRUE
Carvela,5516047979,5516047979,5516047979,Carvela Women's Slippers Taupe Faux Fur Synthetic Jackpot,https://www.shoeaholics.com/women/shoes/flats/jackpot-fur-slipper-taupe-synthetic-carvela-5516047979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Taupe Faux Fur Slipper, Taupe","Taupe Faux Fur Slipper, Taupe",69.00,69.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/5/5516047979.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,18,IN STOCK,,,Taupe,,,113,TRUE,TRUE,FALSE
Carvela,5515230979,5515230979,5515230979,Carvela Women's Slippers Med Brown Synthetic Jackpot,https://www.shoeaholics.com/women/shoes/flats/jackpot-fur-slipper-brown-synthetic-carvela-5515230979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Leopard Faux Fur Slipper, Brown","Leopard Faux Fur Slipper, Brown",69.00,69.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/5/5515230979.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,19,IN STOCK,,,Brown,,,111,TRUE,TRUE,FALSE
Carvela,6385905799,6385905799,6385905799,Carvela Women's Flats Black Combination Senza,https://www.shoeaholics.com/women/shoes/flats/senza-black-combination-suedette-carvela-6385905799?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Senza Slip On """", 5 Uk, Black","Womens Carvela Senza Slip On """", 5 Uk, Black",89.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/3/6385905799.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,171,IN STOCK,,,Black,,,34,TRUE,TRUE,TRUE
Kurt Geiger London,5757331209,5757331209,5757331209,Kurt Geiger Women's Flats Dark Brown Suede Greenwich,https://www.shoeaholics.com/women/shoes/flats/greenwich-moccasin-dark-brown-suede-kurt-geiger-london-5757331209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kurt Geiger London Greenwich Moccasin """", 5 Uk, Dark Brown","Womens Kurt Geiger London Greenwich Moccasin """", 5 Uk, Dark Brown",99.00,159.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5757331209.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,94,IN STOCK,,,Brown,,,62,TRUE,TRUE,TRUE
Steve Madden,4979330209,4979330209,4979330209,Steve Madden Portland Loafer Brown Suede,https://www.shoeaholics.com/women/shoes/flats/portland-935-brown-suede-steve-madden-4979330209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Portland Loafer Brown Suede """", 5 Uk, Brown","Womens Steve Madden Portland Loafer Brown Suede """", 5 Uk, Brown",130.00,130.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/4/9/4979330209.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,35,IN STOCK,,,Brown,,,87,TRUE,TRUE,FALSE
Carvela,0858684309,0858684309,0858684309,Carvela Women's Flats Navy Patent Synthetic Sky Tassel,https://www.shoeaholics.com/women/shoes/flats/sky-tassel-navy-patent-carvela-0858684309?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Navy Patent Slip On Loafer, Navy","Navy Patent Slip On Loafer, Navy",89.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/0/8/0858684309.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,189,IN STOCK,,,Blue,,,28,TRUE,TRUE,TRUE
Steve Madden,4266900069,4266900069,4266900069,Steve Madden Viv Ballet Flat,https://www.shoeaholics.com/women/shoes/flats/viv-001-black-fabric-other-steve-madden-4266900069?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Viv Ballet Flat """", 4 Uk, Black","Womens Steve Madden Viv Ballet Flat """", 4 Uk, Black",49.00,110.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/4/2/4266900069.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,18,IN STOCK,,,Black,,,114,TRUE,TRUE,TRUE
Steve Madden,5942010109,5942010109,5942010109,Steve Madden Samual White,https://www.shoeaholics.com/women/shoes/flats/samual-107-white-leather-steve-madden-5942010109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Samual White """", 5 Uk, White","Womens Steve Madden Samual White """", 5 Uk, White",120.00,150.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/9/5942010109.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,18,IN STOCK,,,White,,,115,TRUE,TRUE,TRUE
Carvela,5410200609,5410200609,5410200609,Carvela Women's Flat Synthetic Tempt,https://www.shoeaholics.com/women/shoes/flats/tempt-flat-black-fabric-carvela-5410200609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Fabric Slip On Flat, Black","Black Fabric Slip On Flat, Black",69.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/4/5410200609.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,18,IN STOCK,,,Black,,,116,TRUE,TRUE,TRUE
Steve Madden,5078430209,5078430209,5078430209,Steve Madden Ports Brown,https://www.shoeaholics.com/women/shoes/flats/ports-brown-suede-steve-madden-5078430209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Ports Brown """", 6 Uk, Brown","Womens Steve Madden Ports Brown """", 6 Uk, Brown",130.00,130.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/0/5078430209.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,113,IN STOCK,,,Brown,,,55,TRUE,TRUE,FALSE
Dolce Vita,5929239619,5929239619,5929239619,Dolce Vita Baylee Grommet 204,https://www.shoeaholics.com/women/shoes/flats/baylee-grommet-204-brown-other-fabric-leather-dolce-vita-5929239619?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Dolce Vita Baylee Grommet 204 """", 6 Uk","Womens Dolce Vita Baylee Grommet 204 """", 6 Uk",99.00,150.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/9/5929239619.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,25,IN STOCK,,,,,,98,TRUE,TRUE,TRUE
Steve Madden,5752454979,5752454979,5752454979,Steve Madden Rafe Wine,https://www.shoeaholics.com/women/shoes/flats/rafe-622-wine-synthetic-steve-madden-5752454979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Rafe Wine """", 6 Uk, Wine","Womens Steve Madden Rafe Wine """", 6 Uk, Wine",120.00,120.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5752454979.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,33,IN STOCK,,,Red,,,88,TRUE,TRUE,FALSE
Steve Madden,5804798609,5804798609,5804798609,Steve Madden Gayla Pink,https://www.shoeaholics.com/women/shoes/flats/gayla-008-pink-fabric-steve-madden-5804798609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Gayla Pink """", 5 Uk, Pink","Womens Steve Madden Gayla Pink """", 5 Uk, Pink",89.00,120.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/8/5804798609.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,6,IN STOCK,,,Pink,,,143,TRUE,TRUE,TRUE
Kg Kurt Geiger,5736261069,5736261069,5736261069,KG Kurt Geiger Women's Flats Gold Fabric Rhoda,https://www.shoeaholics.com/women/shoes/flats/rhoda-ballet-gold-fabric-other-kg-kurt-geiger-5736261069?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Gold Ballet Flat, Gold","Gold Ballet Flat, Gold",99.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5736261069.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,8,IN STOCK,,,Metallic,,,136,TRUE,TRUE,TRUE
Kurt Geiger London,5757389609,5757389609,5757389609,Kurt Geiger Women's Flats Blue Other Fabric Greenwich Moccasin,https://www.shoeaholics.com/women/shoes/flats/greenwich-moccasin-blue-other-fabric-kurt-geiger-london-5757389609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,Blue Denim Sequin Loafer,Blue Denim Sequin Loafer,109.00,159.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5757389609.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,6,IN STOCK,,,,,,144,TRUE,TRUE,TRUE
Steve Madden,6238231979,6238231979,6238231979,Steve Madden Katja Dark Brown,https://www.shoeaholics.com/women/shoes/flats/katja-black-dark-brown-synthetic-steve-madden-6238231979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Katja Dark Brown """", 6 Uk, Dark Brown","Womens Steve Madden Katja Dark Brown """", 6 Uk, Dark Brown",140.00,190.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6238231979.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,24,IN STOCK,,,Brown,,,99,TRUE,TRUE,TRUE
Carvela,5149748209,5149748209,5149748209,Carvela Women's Flats Camel Suede Snap Chunky,https://www.shoeaholics.com/women/shoes/flats/snap-chunky-camel-suede-carvela-5149748209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Snap Chunky Loafer """", 9 Uk, Camel","Womens Carvela Snap Chunky Loafer """", 9 Uk, Camel",89.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/1/5149748209.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,8,IN STOCK,,,Tan,,,137,TRUE,TRUE,TRUE
Steve Madden,6080431209,6080431209,6080431209,Steve Madden Rascals Dark Brown Suede,https://www.shoeaholics.com/women/shoes/flats/rascals-215-dark-brown-suede-steve-madden-6080431209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Rascals Dark Brown Suede """", 6 Uk, Dark Brown","Womens Steve Madden Rascals Dark Brown Suede """", 6 Uk, Dark Brown",89.00,140.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/0/6080431209.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,29,IN STOCK,,,Brown,,,90,TRUE,TRUE,TRUE
Steve Madden,5871569609,5871569609,5871569609,Steve Madden Mino Multi,https://www.shoeaholics.com/women/shoes/flats/mino-183-multi-other-fabric-steve-madden-5871569609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Mino Multi """", 5 Uk","Womens Steve Madden Mino Multi """", 5 Uk",49.00,49.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/8/5871569609.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,12,IN STOCK,,,,,,125,TRUE,TRUE,FALSE
Steve Madden,6080433209,6080433209,6080433209,Steve Madden Rascals Tan Suede,https://www.shoeaholics.com/women/shoes/flats/rascals-215-tan-suede-steve-madden-6080433209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Rascals Tan Suede """", 6 Uk, Tan","Womens Steve Madden Rascals Tan Suede """", 6 Uk, Tan",89.00,140.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/0/6080433209.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,32,IN STOCK,,,Tan,,,89,TRUE,TRUE,TRUE
Kurt Geiger London,5757339609,5757339609,5757339609,Kurt Geiger Women's Flats Brown Other Fabric Greenwich Moccasin,https://www.shoeaholics.com/women/shoes/flats/greenwich-moccasin-brown-other-fabric-kurt-geiger-london-5757339609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,Brown Fabric Sequin Flat Loafer,Brown Fabric Sequin Flat Loafer,109.00,159.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5757339609.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,8,IN STOCK,,,,,,138,TRUE,TRUE,TRUE
