prclient,prid,prid_filtered,prname,prurl,prshortdescription,prdescription,prdisplayprice,prprice,primageurl,prcategory,prsubcategory,prcreatedon,pralternativeurl,prbestseller,prsku,pravailablequantity,pravailability,prquantitysold,prsize,prcolor,prcountry,prfromprice,prposition,isactive,isdefault
55199323,55199323,55199323,Easy Straight Chinos Boden,https://us.boden.com/products/boys-easy-straight-chinos-parisian-night-b3293nav?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,55.00,55.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26baut_b3293_nav_f4b40d8c-b8e2-4260-b064-f87b906bcb39.jpg?v=1&width=800,Boys,Boys,20/08/2026,https://us.boden.com/products/boys-easy-straight-chinos-parisian-night-b3293nav?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,81,IN STOCK,,,Parisian Night,,,,TRUE,TRUE
55134142,55134142,55134142,Barrel Leg Jeans Boden,https://us.boden.com/products/girls-barrel-leg-jeans-mid-vintage-denim-g5740den?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,41.30,59.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26gspr_g5740_den_b0f9fa74-28cc-42ac-91a2-ae9f40d1fa29.jpg?v=1&width=800,Girls,Girls,20/08/2026,https://us.boden.com/products/girls-barrel-leg-jeans-mid-vintage-denim-g5740den?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,71,IN STOCK,,,Mid Vintage Denim,,,,TRUE,TRUE
55143866,55143866,55143866,Ruffle Tiered Skirt Boden,https://us.boden.com/products/girls-ruffle-tiered-skirt-pale-pink-ballet-shoes-g5827pin?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,29.40,49.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26gspr_g5827_pin_b8a88f0c-e0b5-4092-8c65-c278db9bffcd.jpg?v=1&width=800,Girls,Girls,20/08/2026,https://us.boden.com/products/girls-ruffle-tiered-skirt-pale-pink-ballet-shoes-g5827pin?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,29,IN STOCK,,,Pale Pink Ballet Shoes,,,,TRUE,TRUE
55144351,55144351,55144351,Frill Waist Shorts Boden,https://us.boden.com/products/girls-frill-waist-shorts-mid-vintage-denim-g5825den?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,34.30,49.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26gspr_g5825_den_58bd3f44-07b6-47c3-91b7-da90147b96c5.jpg?v=1&width=800,Girls,Girls,20/08/2026,https://us.boden.com/products/girls-frill-waist-shorts-mid-vintage-denim-g5825den?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,126,IN STOCK,,,Mid Vintage Denim,,,,TRUE,TRUE
55144997,55144997,55144997,Tulle Ruffle Skirt Boden,https://us.boden.com/products/girls-tulle-ruffle-skirt-soft-ivory-florabunda-g5829mul?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,39.00,65.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26gspr_g5829_mul_a81e8844-d721-43bf-be83-68af430b367c.jpg?v=1&width=800,Girls,Girls,20/08/2026,https://us.boden.com/products/girls-tulle-ruffle-skirt-soft-ivory-florabunda-g5829mul?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,28,IN STOCK,,,Soft Ivory Florabunda,,,,TRUE,TRUE
55143250,55143250,55143250,Kick Flare Jean Boden,https://us.boden.com/products/girls-kick-flare-jean-mid-vintage-g5858den?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,59.00,59.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26gspr_g5858_den_m01.jpg?v=1&width=800,Girls,Girls,20/08/2026,https://us.boden.com/products/girls-kick-flare-jean-mid-vintage-g5858den?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,122,IN STOCK,,,Mid Vintage,,,,TRUE,TRUE
55149955,55149955,55149955,Carpenter Shorts Boden,https://us.boden.com/products/boys-carpenter-shorts-indigo-b3182ind?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,29.40,49.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26bspr_b3182_ind_fa82c3f9-7477-4065-8cbf-c2746322d978.jpg?v=1&width=800,Boys,Boys,20/08/2026,https://us.boden.com/products/boys-carpenter-shorts-indigo-b3182ind?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,43,IN STOCK,,,Indigo,,,,TRUE,TRUE
55135416,55135416,55135416,5-Pack Leggings Boden,https://us.boden.com/products/girls-5-pack-leggings-soft-rainbow-g5720mul?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,85.00,85.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26gspr_g5720_mul_6acd98ab-89a9-448b-8de1-61b5970ccdb8.jpg?v=1&width=800,Girls,Girls,20/08/2026,https://us.boden.com/products/girls-5-pack-leggings-soft-rainbow-g5720mul?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,125,IN STOCK,,,Soft Rainbow,,,,TRUE,TRUE
55150013,55150013,55150013,Woven Dungarees Boden,https://us.boden.com/products/baby-woven-dungarees-navy-ticking-stripe-y2806nav?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,59.00,59.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26uspr_y2806_nav_30c43a86-b849-4e96-9bb1-f1fb6b612df5.jpg?v=1&width=800,Baby,Baby,20/08/2026,https://us.boden.com/products/baby-woven-dungarees-navy-ticking-stripe-y2806nav?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,99,IN STOCK,,,Navy Ticking Stripe,,,,TRUE,TRUE
55144424,55144424,55144424,Pleated Jersey Skort Boden,https://us.boden.com/products/girls-pleated-jersey-skort-navy-rainbow-stripe-g5373mml?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,39.00,39.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26gspr_g5373_mml.jpg?v=1&width=800,Girls,Girls,20/08/2026,https://us.boden.com/products/girls-pleated-jersey-skort-navy-rainbow-stripe-g5373mml?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,88,IN STOCK,,,Navy Rainbow Stripe,,,,TRUE,TRUE
55145505,55145505,55145505,Cotton Pocket Shorts Boden,https://us.boden.com/products/boys-cotton-pocket-shorts-medieval-blue-b3180nav?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,39.00,39.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26bspr_b3180_nav_ab49cfb6-41b9-43bc-a56e-b3e767033cbf.jpg?v=1&width=800,Boys,Boys,20/08/2026,https://us.boden.com/products/boys-cotton-pocket-shorts-medieval-blue-b3180nav?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,122,IN STOCK,,,Medieval Blue,,,,TRUE,TRUE
55137328,55137328,55137328,Colourblock Shorts Boden,https://us.boden.com/products/boys-colourblock-shorts-green-colourblock-b3202grn?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,27.00,45.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26bspr_b3202_grn_m01_9552054a-6f1f-49d5-aeab-a16d40627ef8.jpg?v=1&width=800,Boys,Boys,20/08/2026,https://us.boden.com/products/boys-colourblock-shorts-green-colourblock-b3202grn?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,41,IN STOCK,,,Green Colourblock,,,,TRUE,TRUE
55150025,55150025,55150025,Garment Dye Sweatshorts Boden,https://us.boden.com/products/boys-garment-dye-sweatshorts-spruce-green-b2931sag?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,31.20,39.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26bspr_b2931_sag_ebfaa026-fe96-49e8-8946-2345b0bfdad8.jpg?v=1&width=800,Boys,Boys,20/08/2026,https://us.boden.com/products/boys-garment-dye-sweatshorts-spruce-green-b2931sag?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,77,IN STOCK,,,Spruce Green,,,,TRUE,TRUE
55149814,55149814,55149814,Textured Shorts Boden,https://us.boden.com/products/boys-textured-shorts-blue-gingham-b3212blu?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,31.50,45.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26bspr_b3212_blu_2088fdcc-50f5-466a-9c87-d63ffb483dd9.jpg?v=1&width=800,Boys,Boys,20/08/2026,https://us.boden.com/products/boys-textured-shorts-blue-gingham-b3212blu?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,26,IN STOCK,,,Blue Gingham,,,,TRUE,TRUE
55144970,55144970,55144970,Pleated Jersey Skort Boden,https://us.boden.com/products/girls-pleated-jersey-skort-navy-stripe-g5373nnv?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,27.30,39.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26gspr_g5373_nnv_m01_e96958d0-4b59-4d8c-8449-ed47a35f107d.jpg?v=1&width=800,Girls,Girls,20/08/2026,https://us.boden.com/products/girls-pleated-jersey-skort-navy-stripe-g5373nnv?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,139,IN STOCK,,,Navy Stripe,,,,TRUE,TRUE
